Location,Bees,Bird,Bryophytes,Butterflies,Carabids,Hoverflies,Isopods,Ladybirds,Macromoths,Grasshoppers_._Crickets,Vascular_plants,Easting,Northing,dominantLandClass,ecologicalStatus,period
NH55,1.308880309,0.974312401,0.936023622,1.038461538,0.698387097,0.821090047,0.358333333,0.490909091,0.939635535,0.803921569,0.736686391,250000,850000,28s,0.827876449,Y00
NH56,1.043859649,0.904880008,0.833190517,0.891891892,0.581765557,0.517391304,0.513888889,0.346938776,0.871137905,0.837209302,0.862148338,250000,860000,21s,0.745845649,Y00
NH57,0.763157895,0.73958749,0.849185947,0.878378378,0.445730825,0.408695652,0.333333333,0.163265306,0.784853052,0.76744186,0.686700767,250000,870000,21s,0.620030046,Y00
NH58,0.745614035,0.690319251,0.816338189,0.891891892,0.120115774,0.375,0.305555556,0.071428571,0.810097965,0.418604651,0.591815857,250000,880000,21s,0.530616522,Y00
NH59,1.185328185,0.82666344,0.902559055,0.944444444,0.379032258,0.68957346,0.341666667,0.145454545,0.880410023,0.705882353,0.664835165,250000,890000,28s,0.696895418,Y00
NH60,0.449704142,0.56385002,0.978834524,1.009708738,0.309037901,0.376940133,0.484375,0.170731707,0.445396944,0.454545455,0.832067757,260000,800000,23s,0.552290211,Y00
NH62,0.894736842,0.930899979,0.980005713,1.045045045,0.736613603,0.648913043,0.402777778,0.469387755,0.967972871,0.837209302,0.795652174,260000,820000,21s,0.791746737,Y00
NH63,1.416666667,0.989697347,0.846615253,1.126126126,0.769898698,0.95326087,0.597222222,0.87755102,1.048229088,0.860465116,0.841176471,260000,830000,21s,0.938809898,Y00
NH64,1.287356322,1.024872966,0.987600536,1.083333333,0.662857143,0.887058824,0.276315789,0.909090909,0.961088024,0.843137255,0.738617201,260000,840000,25s,0.878302573,Y00
NH65,1.295019157,1.000772895,0.991621984,1.061403509,0.584285714,0.8,0.269736842,0.565656566,0.939931998,0.843137255,0.7443086,260000,850000,25s,0.826897684,Y00
NH66,1.272030651,0.990154086,0.964812332,1.052631579,0.584285714,0.728235294,0.25,0.585858586,0.927087269,0.823529412,0.745573356,260000,860000,25s,0.811290753,Y00
NH67,1.307017544,0.910583015,0.819480149,1.040540541,0.445730825,0.683695652,0.611111111,0.37755102,0.922004521,0.837209302,0.868030691,260000,870000,21s,0.802086761,Y00
NH68,1.346491228,0.942781599,0.860039989,1.040540541,0.476121563,0.647826087,0.583333333,0.459183673,0.902788244,0.976744186,0.689002558,260000,880000,21s,0.811350273,Y00
NH69,1.154440154,0.862015182,0.950131234,0.935897436,0.385483871,0.640995261,0.325,0.181818182,0.85801063,0.68627451,0.547759932,260000,890000,28s,0.684347854,Y00
NH70,1.408284024,1.03073551,1.001099505,1.199029126,0.655976676,0.914634146,0.453125,0.914634146,0.995900112,0.795454545,0.887558411,270000,800000,23s,0.932402837,Y00
NH71,0.473372781,0.674879752,0.997251237,1.004854369,0.60058309,0.470066519,0.359375,0.426829268,0.749161387,0.477272727,0.832067757,270000,810000,23s,0.642337626,Y00
NH72,0.650887574,0.866170167,0.866410115,0.975728155,0.733236152,0.71286031,0.328125,0.5,0.914275065,0.659090909,0.814544393,270000,820000,23s,0.729211622,Y00
NH73,1.074561404,0.945707583,0.856898029,1.09009009,0.639652677,0.870652174,0.486111111,0.734693878,1.022607385,0.837209302,0.725063939,270000,830000,21s,0.843931597,Y00
NH74,1.233716475,0.996452357,0.967493298,1.087719298,0.718571429,0.951764706,0.230263158,0.929292929,1.026822818,0.823529412,0.736509275,270000,840000,25s,0.882012287,Y00
NH75,1.358870968,0.986460761,0.863538129,1.065502183,0.716639209,0.903896104,0.285714286,0.684782609,0.98024787,0.875,0.851348127,270000,850000,29s,0.870181841,Y00
NH76,1.237547893,0.97004895,0.939008043,1.065789474,0.56,0.738823529,0.230263158,0.585858586,0.923687193,0.823529412,0.752529511,270000,860000,25s,0.802462341,Y00
NH77,1.302681992,0.96746167,0.939678284,1.048245614,0.618571429,0.772941176,0.289473684,0.585858586,0.928220627,0.803921569,0.737141653,270000,870000,25s,0.817654208,Y00
NH78,1.211111111,0.92581251,0.882100396,0.952941176,0.465811966,0.819672131,0.272727273,0.532110092,0.909836066,0.694915254,0.715513713,270000,880000,26s,0.762050153,Y00
NH79,1.088803089,0.892236318,0.891076115,0.974358974,0.496774194,0.659952607,0.316666667,0.4,0.909263478,0.803921569,0.651098901,270000,890000,28s,0.734922901,Y00
NH80,1.021929825,1.017220741,0.913738932,1.112612613,0.599131693,0.892391304,0.444444444,0.775510204,1.00037679,0.76744186,0.848081841,280000,800000,21s,0.853898204,Y00
NH81,1.295857988,1.00709048,0.923859263,1.199029126,0.740524781,0.912416851,0.4375,0.963414634,0.988818487,0.704545455,0.893691589,280000,810000,23s,0.915158969,Y00
NH82,0.877192982,0.928790079,0.91888032,1.04954955,0.748191027,0.87826087,0.375,0.795918367,0.995478523,0.674418605,0.74398977,280000,820000,21s,0.816879099,Y00
NH83,0.495901639,0.887286914,1.00096,0.9,0.670149254,0.682847896,0.269662921,0.428571429,0.893600909,0.462962963,0.655934647,280000,830000,22s,0.667988961,Y00
NH84,0.909836066,0.906625029,0.95648,0.931818182,0.66119403,0.668824164,0.382022472,0.380952381,0.962514199,0.777777778,0.694858241,280000,840000,22s,0.748445686,Y00
NH85,1.229885057,0.988151137,0.898123324,1.074561404,0.74,0.841176471,0.256578947,0.808080808,0.991688704,0.823529412,0.759485666,280000,850000,25s,0.855569175,Y00
NH86,0.959677419,0.930333347,0.818153751,1.061135371,0.570016474,0.7,0.235714286,0.77173913,0.908597986,0.833333333,0.84490575,280000,860000,29s,0.78487335,Y00
NH87,1.159259259,0.905178557,0.851717305,0.949019608,0.450854701,0.759142497,0.253246753,0.52293578,0.891207154,0.677966102,0.732910356,280000,870000,26s,0.741221643,Y00
NH88,0.948148148,0.862726419,0.831571995,0.952941176,0.389957265,0.822194199,0.292207792,0.614678899,0.899776453,0.711864407,0.708964388,280000,880000,26s,0.730457377,Y00
NH89,0.810483871,0.876543115,0.773695585,1.056768559,0.517298188,0.806493506,0.264285714,0.641304348,0.890007746,0.791666667,0.835122882,280000,890000,29s,0.751242744,Y00
NH90,0.875739645,0.825939213,1.034359538,1.024271845,0.704081633,0.7827051,0.546875,0.512195122,0.931792769,0.772727273,0.893399533,290000,800000,23s,0.809462425,Y00
NH91,1.004385965,0.98815562,0.885746929,1.117117117,0.638205499,0.889130435,0.416666667,0.826530612,1.005275057,0.744186047,0.840664962,290000,810000,21s,0.850551355,Y00
NH92,0.960526316,0.959632071,0.866038275,1.108108108,0.725036179,0.889130435,0.375,0.816326531,1.012810852,0.697674419,0.800767263,290000,820000,21s,0.837368223,Y00
NH93,0.844262295,0.945152911,0.99392,1.113636364,0.798507463,0.870550162,0.269662921,0.761904762,1.006436956,0.555555556,0.651850072,290000,830000,22s,0.801039951,Y00
NH94,0.891891892,0.880854291,0.945209974,1.02991453,0.691935484,0.898104265,0.233333333,0.672727273,1.006454062,0.68627451,0.705832629,290000,840000,28s,0.785684749,Y00
NH95,1.199233716,0.96930127,0.923257373,1.070175439,0.684285714,0.843529412,0.263157895,0.787878788,1.00491122,0.823529412,0.751686341,290000,850000,25s,0.84735878,Y00
NH96,0.948148148,0.875516137,0.96994716,0.949019608,0.424145299,0.84741488,0.272727273,0.697247706,0.936661699,0.694915254,0.700163733,290000,860000,26s,0.755991536,Y00
NH98,0.798387097,0.857897105,0.726458784,1.048034934,0.385502471,0.798701299,0.3,0.673913043,0.921766073,0.8125,0.846814603,290000,880000,29s,0.742725037,Y00
NJ00,0.822485207,0.595709578,1.022539857,1,0.434402332,0.54767184,0.546875,0.085365854,0.727916511,0.636363636,0.859813084,300000,800000,23s,0.661740264,Y00
NJ01,0.81147541,0.928925743,1.09184,1.113636364,0.795522388,0.855447681,0.449438202,0.8,0.988262022,0.481481481,0.731379145,300000,810000,22s,0.822491676,Y00
NJ02,0.926229508,0.948545391,0.96,1.136363636,0.725373134,0.862998921,0.370786517,0.8,1.009466111,0.574074074,0.768620855,300000,820000,22s,0.825678014,Y00
NJ03,0.840163934,0.915422956,0.98112,1.031818182,0.765671642,0.845738943,0.325842697,0.733333333,0.978417266,0.5,0.684766939,300000,830000,22s,0.782026899,Y00
NJ04,0.639344262,0.855722659,0.9504,0.9,0.613432836,0.727076591,0.471910112,0.638095238,0.901173798,0.481481481,0.691013936,300000,840000,22s,0.71542281,Y00
NJ05,1.134099617,0.947004621,0.902144772,1.078947368,0.578571429,0.836470588,0.276315789,0.828282828,1.024556101,0.764705882,0.747470489,300000,850000,25s,0.828960862,Y00
NJ06,0.97037037,0.906073544,0.786327609,0.945098039,0.413461538,0.84110971,0.279220779,0.651376147,0.959016393,0.694915254,0.744985673,300000,860000,26s,0.744723187,Y00
NJ10,0.828402367,0.684136106,1.028862012,1.038834951,0.603498542,0.648558758,0.609375,0.292682927,0.815505032,0.636363636,0.860981308,310000,800000,23s,0.731563695,Y00
NJ11,0.430327869,0.830628264,1.03424,0.909090909,0.637313433,0.664509169,0.595505618,0.485714286,0.890950398,0.388888889,0.711436809,310000,810000,22s,0.688964149,Y00
NJ12,0.729508197,0.867357579,1.00736,0.922727273,0.768656716,0.790722762,0.696629213,0.714285714,0.952669443,0.518518519,0.728015377,310000,820000,22s,0.790586436,Y00
NJ13,0.881147541,0.898917503,0.9712,1.045454545,0.698507463,0.804746494,0.483146067,0.742857143,0.960620977,0.518518519,0.711436809,310000,830000,22s,0.792413915,Y00
NJ14,0.840163934,0.875791678,0.9248,1.018181818,0.57761194,0.752966559,0.505617978,0.714285714,0.95834911,0.518518519,0.728015377,310000,840000,22s,0.764936603,Y00
NJ15,0.864864865,0.834696642,0.915026247,0.995726496,0.537096774,0.77014218,0.391666667,0.645454545,0.977220957,0.549019608,0.731825866,310000,850000,28s,0.746612804,Y00
NJ16,0.877394636,0.938577325,0.762399464,1.057017544,0.472857143,0.754117647,0.322368421,0.787878788,0.962976955,0.803921569,0.785834739,310000,860000,25s,0.775031294,Y00
NJ17,0.763265306,0.821387827,0.829519071,1.038793103,0.396024465,0.737309645,0.351724138,0.772277228,0.904311649,0.754716981,0.776491151,310000,870000,27s,0.740529142,Y00
NJ20,0.763313609,0.708944131,0.990379329,1.019417476,0.631195335,0.5,0.484375,0.109756098,0.714125978,0.545454545,0.892523364,320000,800000,23s,0.669044079,Y00
NJ21,0.893491124,0.723616253,1.000549753,0.985436893,0.631195335,0.619733925,0.421875,0.268292683,0.758852031,0.522727273,0.878504673,320000,810000,23s,0.700388631,Y00
NJ22,0.557377049,0.80325886,1.0016,0.877272727,0.574626866,0.596548004,0.674157303,0.504761905,0.897765998,0.407407407,0.723930802,320000,820000,22s,0.69260972,Y00
NJ23,0.668032787,0.817621409,0.9728,0.877272727,0.67761194,0.707659115,0.629213483,0.704761905,0.967057933,0.62962963,0.704949543,320000,830000,22s,0.759691861,Y00
NJ24,0.93442623,0.86903487,0.86048,1.109090909,0.394029851,0.754045307,0.573033708,0.752380952,0.981825066,0.611111111,0.841182124,320000,840000,22s,0.789149103,Y00
NJ25,0.931034483,0.886938075,0.903820375,1.061403509,0.434285714,0.822352941,0.348684211,0.747474747,0.97431054,0.666666667,0.737352445,320000,850000,25s,0.774029428,Y00
NJ26,0.850574713,0.927234955,0.771447721,1.052631579,0.464285714,0.774117647,0.328947368,0.797979798,0.959954666,0.764705882,0.78920742,320000,860000,25s,0.771007951,Y00
NJ27,0.72972973,0.805795343,0.822178478,1.025641026,0.412903226,0.744075829,0.475,0.681818182,0.901290812,0.784313725,0.718723584,320000,870000,28s,0.736497267,Y00
NJ30,0.618852459,0.762620559,1.0416,0.963636364,0.61641791,0.660194175,0.348314607,0.238095238,0.822794396,0.425925926,0.720807304,330000,800000,22s,0.656296267,Y00
NJ31,0.471311475,0.810757401,0.98272,0.909090909,0.574626866,0.488673139,0.617977528,0.457142857,0.859901552,0.407407407,0.803459875,330000,810000,22s,0.671188092,Y00
NJ32,0.651639344,0.824707394,0.99584,0.881818182,0.595522388,0.63214671,0.730337079,0.542857143,0.890193109,0.425925926,0.706150889,330000,820000,22s,0.716103469,Y00
NJ33,0.536885246,0.796946009,0.95968,0.868181818,0.629850746,0.526429342,0.629213483,0.523809524,0.94471791,0.611111111,0.726814032,330000,830000,22s,0.704876293,Y00
NJ34,0.512295082,0.813643121,0.84704,0.940909091,0.235820896,0.517799353,0.573033708,0.457142857,0.962514199,0.518518519,0.857280154,330000,840000,22s,0.657817907,Y00
NJ35,0.892720307,0.878485564,0.848525469,1.052631579,0.362857143,0.797647059,0.388157895,0.676767677,0.952021156,0.666666667,0.756745363,330000,850000,25s,0.752111443,Y00
NJ36,0.831417625,0.903249996,0.74463807,1.039473684,0.364285714,0.763529412,0.355263158,0.656565657,0.91310918,0.705882353,0.785202361,330000,860000,25s,0.732965201,Y00
NJ40,0.536885246,0.894481182,0.92608,0.968181818,0.240298507,0.443365696,0.640449438,0.504761905,0.901173798,0.537037037,0.896203748,340000,800000,22s,0.680810761,Y00
NJ41,0.610655738,0.800689324,0.888,0.85,0.547761194,0.523193096,0.494382022,0.228571429,0.943960621,0.592592593,0.894281595,340000,810000,22s,0.670371601,Y00
NJ42,0.721311475,0.818477921,0.976,0.904545455,0.586567164,0.690399137,0.719101124,0.657142857,1.000757289,0.574074074,0.760451706,340000,820000,22s,0.764438927,Y00
NJ43,0.5,0.793777673,0.84768,0.872727273,0.576119403,0.555555556,0.651685393,0.542857143,0.946232488,0.648148148,0.847909659,340000,830000,22s,0.707517521,Y00
NJ44,0.567567568,0.780834703,0.706364829,0.863247863,0.229032258,0.626777251,0.441666667,0.372727273,0.90546697,0.647058824,0.834742181,340000,840000,28s,0.634135126,Y00
NJ45,0.602316602,0.784375219,0.722769029,0.961538462,0.185483871,0.648104265,0.45,0.372727273,0.927107062,0.588235294,0.812341505,340000,850000,28s,0.641363507,Y00
NJ46,0.725868726,0.856200565,0.721784777,1,0.262903226,0.654028436,0.541666667,0.581818182,0.857630979,0.62745098,0.795646661,340000,860000,28s,0.693181745,Y00
NJ50,0.512295082,0.880418576,0.67584,0.963636364,0.147761194,0.462783172,0.460674157,0.495238095,0.943960621,0.481481481,0.933685728,350000,800000,22s,0.632524952,Y00
NJ51,0.528688525,0.844039012,0.65728,0.890909091,0.168656716,0.44768069,0.539325843,0.552380952,0.907989398,0.685185185,0.908697741,350000,810000,22s,0.648257559,Y00
NJ52,0.56147541,0.793392188,0.67104,0.909090909,0.167164179,0.572815534,0.617977528,0.523809524,0.937145021,0.777777778,0.915905815,350000,820000,22s,0.67705399,Y00
NJ53,0.516393443,0.791142085,0.66112,0.890909091,0.144776119,0.578209277,0.595505618,0.438095238,0.89625142,0.777777778,0.934166266,350000,830000,22s,0.656758758,Y00
NJ54,0.583011583,0.770363992,0.68503937,0.957264957,0.159677419,0.59478673,0.491666667,0.418181818,0.929384966,0.823529412,0.82967033,350000,840000,28s,0.658416113,Y00
NJ55,0.524904215,0.791380851,0.717493298,0.815789474,0.042857143,0.528235294,0.355263158,0.414141414,0.921798262,0.764705882,0.825252951,350000,850000,25s,0.60925654,Y00
NJ56,0.563706564,0.841525229,0.653871391,0.991452991,0.408064516,0.561611374,0.525,0.509090909,0.780941534,0.62745098,0.800084531,350000,860000,28s,0.660254547,Y00
NJ60,0.450819672,0.856395091,0.68064,0.945454545,0.144776119,0.439050701,0.404494382,0.485714286,0.910639909,0.462962963,0.933925997,360000,800000,22s,0.610443061,Y00
NJ61,0.467181467,0.800088618,0.704724409,0.88034188,0.177419355,0.472748815,0.35,0.381818182,0.91571754,0.784313725,0.815511412,360000,810000,28s,0.613624128,Y00
NJ62,0.540983607,0.81272164,0.67488,0.990909091,0.217910448,0.603020496,0.606741573,0.533333333,0.984854222,0.722222222,0.917347429,360000,820000,22s,0.691356733,Y00
NJ63,0.447876448,0.763377234,0.641076115,0.841880342,0.211290323,0.630331754,0.416666667,0.5,0.899392559,0.862745098,0.785502959,360000,830000,28s,0.636376318,Y00
NJ64,0.436781609,0.80165542,0.652479893,0.98245614,0.161428571,0.616470588,0.355263158,0.535353535,0.852285606,0.862745098,0.784991568,360000,840000,25s,0.640173744,Y00
NJ65,0.517241379,0.799414573,0.660522788,0.99122807,0.25,0.644705882,0.388157895,0.505050505,0.886664148,0.803921569,0.788153457,360000,850000,25s,0.657732752,Y00
NJ66,0.406130268,0.848763642,0.658176944,1.035087719,0.464285714,0.550588235,0.453947368,0.585858586,0.833018512,0.68627451,0.791315346,360000,860000,25s,0.664858804,Y00
NJ70,0.494252874,0.868120002,0.698726542,0.973684211,0.208571429,0.501176471,0.388157895,0.676767677,0.943332074,0.705882353,0.831787521,370000,800000,25s,0.662769004,Y00
NJ71,0.46743295,0.855128788,0.66689008,0.973684211,0.137142857,0.527058824,0.348684211,0.616161616,0.931998489,0.803921569,0.806913997,370000,810000,25s,0.648637963,Y00
NJ72,0.475095785,0.816721939,0.644436997,0.912280702,0.157142857,0.616470588,0.361842105,0.545454545,0.893464299,0.862745098,0.784991568,370000,820000,25s,0.642786044,Y00
NJ73,0.448275862,0.806398035,0.647788204,0.925438596,0.15,0.621176471,0.361842105,0.565656566,0.873819418,0.862745098,0.785623946,370000,830000,25s,0.640796755,Y00
NJ74,0.432950192,0.797952102,0.646447721,0.828947368,0.14,0.603529412,0.368421053,0.545454545,0.879863997,0.862745098,0.789418212,370000,840000,25s,0.626884518,Y00
NJ75,0.429118774,0.79751358,0.65650134,0.921052632,0.204285714,0.621176471,0.368421053,0.525252525,0.845863241,0.862745098,0.801644182,370000,850000,25s,0.639415874,Y00
NJ76,0.570881226,0.814643345,0.655160858,0.868421053,0.135714286,0.582352941,0.440789474,0.515151515,0.85681904,0.725490196,0.792790894,370000,860000,25s,0.632564984,Y00
NJ80,0.501915709,0.860058872,0.685656836,0.907894737,0.16,0.527058824,0.328947368,0.616161616,0.94370986,0.803921569,0.81450253,380000,800000,25s,0.649984356,Y00
NJ81,0.524904215,0.871724652,0.674262735,0.99122807,0.201428571,0.537647059,0.440789474,0.606060606,0.927087269,0.705882353,0.807335582,380000,810000,25s,0.662577326,Y00
NJ82,0.45210728,0.81476942,0.638404826,0.885964912,0.138571429,0.598823529,0.381578947,0.575757576,0.880997355,0.843137255,0.78267285,380000,820000,25s,0.635707762,Y00
NJ83,0.440613027,0.80991827,0.649798928,0.859649123,0.147142857,0.597647059,0.348684211,0.636363636,0.879486211,0.862745098,0.790893761,380000,830000,25s,0.638449289,Y00
NJ84,0.425287356,0.805337909,0.659852547,0.921052632,0.162857143,0.547058824,0.394736842,0.545454545,0.901020023,0.843137255,0.799747049,380000,840000,25s,0.636867466,Y00
NJ85,0.489795918,0.783465142,0.68225539,0.875,0.281345566,0.614213198,0.420689655,0.574257426,0.90279879,0.811320755,0.842036268,380000,850000,27s,0.661561646,Y00
NJ86,0.518367347,0.820539181,0.694195688,0.909482759,0.244648318,0.624365482,0.462068966,0.603960396,0.891452345,0.773584906,0.841380817,380000,860000,27s,0.671276928,Y00
NJ90,0.514814815,0.852968548,0.716314399,0.850980392,0.25534188,0.519546028,0.493506494,0.697247706,0.869970194,0.508474576,0.818665575,390000,800000,26s,0.645257328,Y00
NJ91,0.632183908,0.898546848,0.668900804,1.021929825,0.385714286,0.510588235,0.5,0.767676768,0.925198338,0.62745098,0.80143339,390000,810000,25s,0.703602126,Y00
NJ92,0.482758621,0.848889717,0.636058981,0.885964912,0.297142857,0.604705882,0.421052632,0.636363636,0.891575368,0.823529412,0.779510961,390000,820000,25s,0.664322998,Y00
NJ93,0.459770115,0.814145622,0.652479893,0.885964912,0.135714286,0.589411765,0.394736842,0.545454545,0.8825085,0.862745098,0.79574199,390000,830000,25s,0.638061233,Y00
NJ94,0.448275862,0.807774994,0.657506702,0.907894737,0.147142857,0.587058824,0.394736842,0.535353535,0.880241783,0.862745098,0.797849916,390000,840000,25s,0.638780105,Y00
